"pk","bibref","Var1","Relation","Var2","Cor","Process","Topic","Stage","Type","Subtype","Confirmed","Notes"
"1917972305","evolang11_41","3340951790",">","3441684338","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"1089758279","evolang11_41","3103527398",">","3441684338","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"2464959174","evolang11_41","1364337790",">","3441684338","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"3008766042","evolang11_41","385842807",">","3441684338","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"3750407578","evolang11_41","185910222",">","3441684338","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"2341454685","evolang11_41","2160070134",">","3441684338","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"3997397780","evolang11_41","1957664777",">","3441684338","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"4243690436","evolang11_41","642826741",">","3441684338","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"1662581231","evolang11_41","2351957768",">","3441684338","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"3094239157","evolang11_41","2032206206",">","3441684338","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"604578997","evolang11_41","2957159192",">","3441684338","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"3584387862","evolang11_41","301336298",">","3441684338","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"3128749712","evolang11_41","3468700364",">","3441684338","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"3186138885","evolang11_41","887391502",">","3441684338","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"3694011511","evolang11_41","3442928966",">","3441684338","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"1161629887","evolang11_41","3287138866",">","3441684338","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"577405070","evolang11_41","2946571707",">","143681438","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"4116564780","evolang11_41","3531317487",">","143681438","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"2959573558","evolang11_41","783146326",">","143681438","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"984684602","evolang11_41","3340951790",">","143681438","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"1526444419","evolang11_41","3103527398",">","143681438","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"4119014756","evolang11_41","1364337790",">","143681438","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"3995476469","evolang11_41","385842807",">","143681438","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"145512508","evolang11_41","185910222",">","143681438","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"3782808376","evolang11_41","2160070134",">","143681438","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"250817453","evolang11_41","1957664777",">","143681438","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"1706242300","evolang11_41","642826741",">","143681438","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"3471628806","evolang11_41","2351957768",">","143681438","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"3702008966","evolang11_41","2032206206",">","143681438","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"3902355370","evolang11_41","2957159192",">","143681438","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"3705097563","evolang11_41","301336298",">","143681438","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"2718764355","evolang11_41","3468700364",">","143681438","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"328715476","evolang11_41","887391502",">","143681438","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"2589351528","evolang11_41","3442928966",">","143681438","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"3606303673","evolang11_41","3287138866",">","143681438","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"3447933582","evolang11_41","143681438",">","3448599304","neg",NA,"genetics","coevolution","review","neuroscience; genetics",NA,"clinical evidence suggests that deviations from this growth trajectory entail cognitive/language deficits (see, e.g., Knight et al. 2014).  See also Boeckx, C., & Benítez-Burraco, A. (2014). The shape of the human language-ready brain. Frontiers in Psychology, 5, 282. "
"1288577507","evolang11_41","3441684338",">","3448599304","neg","1248830528","genetics","coevolution","review","neuroscience; genetics",NA,"Wilkins, A. S, Wrangham, R., W & Fitch, W. T. (2014). The “domestication syndrome” in mammals: a unified explanation based on neural crest cell behavior and genetics. Genetics, 197, 795–808"
"499688240","evolang11_41","3550963897",">","2946571707","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"3238415677","evolang11_41","3550963897",">","3531317487","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"2404655917","evolang11_41","3550963897",">","783146326","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"1415626548","evolang11_41","3550963897",">","3340951790","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"130766990","evolang11_41","3550963897",">","3103527398","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"1407540800","evolang11_41","3550963897",">","1364337790","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"1091075436","evolang11_41","3550963897",">","385842807","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"973660438","evolang11_41","3550963897",">","185910222","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"2320142084","evolang11_41","3550963897",">","2160070134","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"3609459779","evolang11_41","3550963897",">","1957664777","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"2143113895","evolang11_41","3550963897",">","642826741","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"1673849516","evolang11_41","3550963897",">","2351957768","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"1565619470","evolang11_41","3550963897",">","2032206206","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"339962783","evolang11_41","3550963897",">","2957159192","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"4154909139","evolang11_41","3550963897",">","301336298","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"962711261","evolang11_41","3550963897",">","3468700364","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"2858663738","evolang11_41","3550963897",">","887391502","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"3169538768","evolang11_41","3550963897",">","3442928966","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"3212322519","evolang11_41","3550963897",">","3287138866","pos",NA,"genetics","coevolution","review","neuroscience; genetics",NA,""
"1588439926","evolang11_48","264262316",">","1883821886","neg",NA,"morphology","language change","hypothesis","","",""
"193311242","evolang11_48","1883821886",">","634707713","neg",NA,"morphology","language change","experiment","","","We found that ‘non-native’ speakers (participants given less input data, which we use as a proxy for the reduced exposure characterising adult learning) produced simpler morphological systems"
"4138385159","evolang11_48","1746840506",">","1795157602","pos",NA,"morphology","language change","hypothesis","","",""
"3736122891","evolang11_48","1795157602",">","1770868261","pos",NA,"morphology","language change","","","",""
"3849751603","evolang11_48","1770868261",">","634707713","neg",NA,"morphology","language change","experiment","","","We found that mixing input from multiple speakers nullified the simplifications introduced by non-native learners in Experiment 1. While the output of individuals may be simplified, such simplifications tend to be idiosyncratic, and therefore mixing the output of one or more non-native speakers with the output of native speakers yields a system which is itself complex and variable, and which did not lead to the acquisition of a simpler language by our second generation."
"2817992833","evolang11_48","1746840506",">","3011025056","pos",NA,"morphology","language change","review","","",""
"3413911616","evolang11_48","3011025056",">","2367146783","pos",NA,"morphology","language change","experiment","","","after training on a miniature language (which includes irregular forms for native learners but only regular forms for non-native learners), participants interact in pairs, taking turns to de- scribe scenes for each other. Our results show that a speaker who acquires a more complex language than their partner may simplify their output in interaction, in particular by using (inferred) regular forms instead of irregulars"
"983885665","evolang11_48","2367146783",">","634707713","neg",NA,"morphology","language change","experiment","","null",""
"2176729670","evolang11_57","2576999303",">","1535144982",NA,NA,"phonetics","language change","experiment","production","","the subtle details of how clicks are produced may indeed be driven by palate shape"
"33975789","evolang11_57","1535144982",">","2134468155",NA,NA,"phonetics","language change","experiment","production","no","The results indicate that the presence of an alveolar ridge certainly does not prevent an individual from learning to produce click sounds"
"928080302","evolang11_57","1535144982",">","1930925482",NA,NA,"phonetics","language change","experiment","production","","The aim of the click study was to ascertain whether and to what extent vocal tract morphology influences (1) the ability to learn to produce clicks and (2) the productions of those that successfully learn to produce these sounds"
"663202818","evolang11_57","445369745",">","1930925482",NA,NA,"phonetics","language change","experiment","production","",""
"1295940467","evolang11_57","1742566378",">","2576999303",NA,NA,"phonetics","language change","review","","",""
"302379557","evolang11_74","1534875632",">","3316682815","pos","360233333","morphology","cultural evolution","experiment","iterated communication game",NA,"Authors find ""sublexical structure"" similar to cranberry morphemes."
"1811262477","evolang11_74","534647626",">","3316682815","pos","360233333","morphology","cultural evolution","experiment","iterated communication game",NA,"Authors find ""sublexical structure"" similar to cranberry morphemes."
"3544534421","evolang11_74","1534875632",">","2653787294","pos",NA,"morphology","cultural evolution","experiment","iterated communication game",NA,"Authors find ""sublexical structure"" similar to cranberry morphemes."
"2549890512","evolang11_74","534647626",">","2653787294","pos",NA,"morphology","cultural evolution","experiment","iterated communication game",NA,"Authors find ""sublexical structure"" similar to cranberry morphemes."
"1498956582","evolang11_78","3868282092",">","1321198580","pos",NA,"morphology","cultural evolution","experiment","iterated communication game",NA,"Meanings were triangles and ""sublexical structure was driven by shape-based sound symbolism"""
"2400075466","evolang11_78","1321198580",">","3316682815","pos",NA,"morphology","cultural evolution","experiment","iterated communication game",NA,"Meanings were triangles and ""sublexical structure was driven by shape-based sound symbolism"""
"2741868842","evolang11_8","3709090691",">","1290018447","pos",NA,"lexicon; syntax","preadaptation","review","aphasia",NA,NA
"497412005","evolang11_8","229917296",">","7789961","pos",NA,"lexicon; syntax","preadaptation","review","aphasia",NA,NA
"788822419","evolang11_85","1565682765",">","634707713","neg",NA,"morphology","language change","statistical","corpus","yes",NA
"657786048","evolang11_93","3011025056",">","3800752878","neg",NA,"lexicon","language change","statistical","mixed effects regression","yes",NA
"2685368465","hamilton2016diachronic","2139249206",">","2844212883","neg",NA,NA,"language change","statistical","","yes","law of conformity—the rate of semantic change scales with an inverse power-law of word frequency"
"4157484107","hamilton2016diachronic","875544128",">","2844212883","pos",NA,NA,"language change","statistical","","yes","law of innovation—independent of frequency, words that are more polysemous have higher rates of semantic change"
"3807409524","hamilton2016diachronic","2139249206",">","2313336171","neg",NA,NA,"language change","hypothesis","","no","perhaps people are more likely to use rare words mistakenly in novel ways"
"4243717665","hamilton2016diachronic","2313336171",">","2844212883","pos",NA,NA,"language change","hypothesis","","no",""
"2978109483","hamilton2016diachronic","2139249206",">","973678227","pos",NA,NA,"language change","hypothesis","","no","perhaps a sociocultural conformity bias makes people less likely to accept novel innovations of common words"
"2671921669","hamilton2016diachronic","973678227",">","2844212883","neg",NA,NA,"language change","hypothesis","","no",""
"977960767","nichols2016","1188703056",">","2914207611",NA,NA,"complexity","language change","statistical","","yes","The author shows that language spreads lead to less complex structures in spread zones and more complex structures in the peripheries of spreads in North Eurasia."
"2744715045","nichols2016","1188703056",">","1135729248",NA,NA,"complexity","language change","statistical","","yes","The author shows that language spreads lead to less complex structures in spread zones and more complex structures in the peripheries of spreads in North Eurasia."
"1164153952","regier2016languages","3765143423",">","2571402292",NA,NA,"semantics;lexicon","language change","statistical","",NA,"physical environment (a warm climate) shapes local cultural communicative needs (there is less need to communicate precisely and informatively about ice and snow than there would be in a colder climate) � in the Twitter dataset � temperature is negatively associated with probability of mention of ice or snow."
"1398046192","regier2016languages","2571402292",">","4089669229",NA,NA,"semantics;lexicon","language change","statistical","",NA,"local cultural communicative needs (there is less need to communicate precisely and informatively about ice and snow than there would be in a colder climate) ... shape the category system of a language (allowing a broad and relatively uninformative semantic category encompassing both ice and snow)"
"1001065648","rogers2016stick","4068186295",">","1923061136","neg",NA,"signalling","cultural evolution","experiment","communication game","no","Participants’ communication behaviour was predicted by how informative they perc eived the different shape descriptions to be. When their personal shape description was perceived to be more informative than their addressee’s description, there was a strong bias to communicate egocentrically. By contrast, when their addressee’s shape description was perceived to be more informative, there was a strong bias to take their addressee’s perspective. When the shape descriptions were perceived to be equally informative, there was a moderate bias to communicate egocentrically. "
"874763669","rogers2016stick","1341298867",">","1923061136","pos",NA,"signalling","cultural evolution","experiment","communication game","yes","Participants’ communication behaviour was predicted by how informative they perceived the different shape descriptions to be. When their personal shape description was perceived to be more informative than their addressee’s description, there was a strong bias to communicate egocentrically. By contrast, when their addressee’s shape description was perceived to be more informative, there was a strong bias to take their addressee’s perspective. When the shape descriptions were perceived to be equally informative, there was a moderate bias to communicate egocentrically. "
"1775967707","tamariz2016cultural","2892967219",">","31407103","pos",NA,"transmission","cultural evolution","review","","yes","At the end of ten generations, the whistle sounds had become easier to reproduce. They had ceased to be independent; many of them shared discrete internal elements, despite the continuous nature of the slide-whistle medium. In other words, they had developed combinatorial structure."
"2497732494","tamariz2016cultural","360233333",">","61253232","pos",NA,"transmission","cultural evolution","review","","yes","This emergence of compressibility in behaviours has been argued to be a characteristic outcome of iterated learning"
"3461529607","tamariz2016cultural","2892967219",">","1385199905","pos",NA,"transmission","cultural evolution","review","","yes","In related work, Cornish et al.’s [32] transmission chain experiment explored the extent to which cultural evolution can explain the origins of systematic structure in sequences of discrete rather than continuous signals. Their participants had to observe and then recall a large number of sequences of flashing lights. Over ten generations, the sequences became increasingly accurately reproduced, and the set of sequences began to show systematic structure (see Figure 4). Subsequences came to be reused and recombined across different items in the set, and incipient hierarchical structure emerged towards the end of the chains."
"320255007","tamariz2016cultural","3974655723",">","2664839125","neg",NA,"transmission","cultural evolution","review","","yes","In addition, when the experimenters reduced the number of participants in a microsociety, the signals that arose were more difficult to reproduce and their meaning was less transparent for naive observers relative to the ones produced by larger groups of participants. In other words, they changed from being iconic — where the form resembles the meaning — to being symbolic — where form and meaning are related by an arbitrary convention"
"2229828607","tamariz2016cultural","61253232",">","1369442256","pos",NA,"transmission","cultural evolution","hypothesis","","no","Another widespread feature of language is that the mapping between signals and meanings tends to be regular. For example, we tend not to have many synonymous words for the same meaning. This can also be seen as reflecting a preference for compressibility because systems with unconditioned variation have higher entropy."
"449948864","tamariz2016cultural","61253232","<=>","1787328747","neg",NA,"transmission","cultural evolution","review","","yes","Converging evidence that language does indeed trade off compressibility and expressivity comes from cross-linguistic studies of semantic categories across a wide range of domains [13], including numerals [47], colour [48], spatial [49], and kinship [50] terms."
"456028294","verhoef2016iconicity","2664839125",">","31407103","neg",NA,NA,"cultural evolution","experiment","","yes",NA
"3630314603","Bentz2017","1687862168",">","3344516874","neg",NA,NA,"language change","statistical","","","""A (hypothetical) language with maximum word entropy would have a vast (potentially infinite) number of word forms of equal probability, and would be hard (or impossible) to learn."
"734870917","Bentz2017","586905007",">","3344516874","pos",NA,NA,"language change","statistical","","","""A language with minimum word entropy, on the other hand, would repeat the same word forms over and over again, and lack expressivity. Natural languages fall in a relatively narrow range between these extremes."""
"3451049801","Blasi_Moran_SLE_2017","4202478006",">","2387964722","pos",NA,NA,"language change","review","",NA,NA
"4253597579","Blasi_Moran_SLE_2017","4202478006",">","1162835510","pos",NA,NA,"language change","review","",NA,NA
"3095829081","Blasi_Moran_SLE_2017","2387964722",">","3921770158","pos",NA,NA,"language change","review","",NA,NA
"547486659","Blasi_Moran_SLE_2017","1162835510",">","3921770158","pos",NA,NA,"language change","review","",NA,NA
"2924583147","Blasi_Moran_SLE_2017","3921770158",">","201824849","pos",NA,NA,"language change","simulation","",NA,NA
"3672709264","Blasi_Moran_SLE_2017","201824849",">","1885660811","neg",NA,NA,"language change","statistical","",NA,NA
"2050713359","Everett2017","1490808598",">","220177428","pos",NA,NA,"language change","statistical","","","""The results of these methods are generally consistent with the notion that reduced ambient humidity eventually yields a reduced reliance of languages on vowels, when compared to consonants. """
"2227367510","Everett2017","1490808598",">","2870094958","neg",NA,NA,"language change","statistical","","","""The results suggest that voiced stops are in fact slightly less common in more arid regions, even after controlling for language family in this manner (p < 0.0001)"""
"237886087","Everett2017","1490808598",">","4157305515","neg",NA,NA,"language change","statistical","","","""The results suggest that voiced stops are in fact slightly less common in more arid regions, even after controlling for language family in this manner (p < 0.0001). The same is true of rhotics (p < 0.001)."""
"1679890670","Everett2017","1490808598","/>","2313842392","none",NA,NA,"language change","statistical","","","""No significant phylogenetically controlled patterns were observed for laterals and nasals."""
"3999154071","Everett2017","1490808598",">","33900729","none",NA,NA,"language change","statistical","","",""" No significant phylogenetically controlled patterns were observed for laterals and nasals. """
"2883777658","garland2017song","2785160193",">","1803112881","none",NA,NA,"none","review","","","specific neural pathways underpin the learning mechanisms needed fpt vocal learning and therefore song production"
"1506222572","garland2017song","2446618080",">>","308014821","none",NA,NA,"none","review","","","song phrases are comprised of individual units"
"1781815004","garland2017song","308014821",">>","1143581187","none",NA,NA,"none","review","","","multiple phrases make a theme"
"1081177232","garland2017song","1143581187",">","1140663058","none",NA,NA,"none","review","","","A theme (or multiple themes) forms the basis of a song"
"687607717","garland2017song","297120351",">","2788330866","none",NA,NA,"none","","","","the segmentation of sound enables recombination to happen, reconstructing learned sounds in a different order"
"2878015856","garland2017song","2788330866",">","3919880984","none",NA,NA,"none","experiment","","","The novel sound recombination causes a change in the song, therefore it evolves"
"2446292204","garland2017song","297120351",">","2390379791","none",NA,NA,"none","review","","","vocal learning is dependant on the ability to break down sounds into their component parts"
"3021985279","garland2017song","1803112881",">","2390379791","none",NA,NA,"none","review","","","vocal learning is only possible if there are the correct learning mechanisms to support it"
"3487133337","garland2017song","2390379791",">","1270498918","none",NA,NA,"none","review","","",""
"2866534084","garland2017song","2390379791",">","841198702","none",NA,NA,"none","experiment","","","vocalisations allow individuals to transmit cultural knowledge to each other"
"2689176590","garland2017song","841198702",">","3919880984","none",NA,NA,"none","experiment","","","when different whale populations with different songs come into contact with each other, they learn new songs from each other and thus their song evolves"
"1417009355","garland2017song","2390379791",">","1140663058","",NA,NA,"","review","","","Song is reliant upon vocal learning"
"2251984131","garland2017song","1803112881",">","297120351","",NA,NA,"","review","","","the ability to segment sounds into component parts is only possible if there are the right learning mechanisms to support this behaviour"
"837690588","laland2017origins","1741655559","^","3858777019","none",NA,NA,"none","review","","","Selective scenarios for how and why this transition to the emergence of natural language occurred are bounteous: language evolved to facilitate cooperative hunting (Washburn & Lancaster, 1968)"
"989529399","laland2017origins","3234019456","^","3858777019","none",NA,NA,"none","review","","","Selective scenarios for how and why this transition to the emergence of natural language occurred are bounteous: language evolved to facilitate cooperative hunting (Washburn & Lancaster, 1968), as a substitute for grooming (Dunbar, 1998), "
"2421853682","laland2017origins","1881652661","^","3858777019","none",NA,NA,"none","review","","","Selective scenarios for how and why this transition to the emergence of natural language occurred are bounteous: language evolved to facilitate cooperative hunting (Washburn & Lancaster, 1968), as a substitute for grooming (Dunbar, 1998), to promote pair bonding (Deacon, 2003),"
"367756861","laland2017origins","3213687340","^","3858777019","none",NA,NA,"none","review","","","Selective scenarios for how and why this transition to the emergence of natural language occurred are bounteous: language evolved to facilitate cooperative hunting (Washburn & Lancaster, 1968), as a substitute for grooming (Dunbar, 1998), to promote pair bonding (Deacon, 2003), to gossip about others (Power, 1998),"
"3894111406","laland2017origins","2354914840","^","3858777019","none",NA,NA,"none","review","","","Selective scenarios for how and why this transition to the emergence of natural language occurred are bounteous: language evolved to facilitate cooperative hunting (Washburn & Lancaster, 1968), as a substitute for grooming (Dunbar, 1998), to promote pair bonding (Deacon, 2003), to gossip about others (Power, 1998), as a tool for thought (Burling, 1993), "
"391874692","laland2017origins","1005906399",">>","3388108472","none",NA,NA,"none","hypothesis","","","(1) The theory must account for the honesty of early language. Human language constitutes a uniquely cheap and flexible signalling device, allowing humans to engage in ‘cheap talk’ in an unprecedented range of circumstances. However, if words are easy and cost-free to produce, why should anyone believe what others say, and what is the incentive to learn thousands of words if one cannot be confident that any convey an accurate message? This constraint implies that researchers should favor theories that propose a context for the evolution of early language in which there was either no conflict of interest between the signaller and receiver, or one in which the reliability of the signals could easily be assessed (Szamado & Szathmary, 2006). "
"750278480","laland2017origins","376579730",">>","3388108472","none",NA,NA,"none","hypothesis","","","(2) The theory should account for the cooperativeness of early language. In many acts of linguistic communication, the transmitter imparts information that benefits the receiver, raising the issue of what is in it for the transmitter. The successful theory must explain why, at the time of the origins of language, an individual would go out of its way to help another individual by passing on information."
"2576350027","laland2017origins","619336117",">>","3388108472","none",NA,NA,"none","hypothesis","","","The theory should explain why communication needed to be learned. Leaving aside the role of evolved structure in language acquisition, human language is learned socially. Given that non-human primate communication is largely unlearned (Janik & Slater, 1997; Fitch, 2010; Hurford, 2014), and changes at rates little different from other biologically evolved characters, the question arises: what was language needed for, that required it to be both socially learned and rapidly changing?"
"1246275651","laland2017origins","1680057434","^","3858777019","none",NA,NA,"none","hypothesis","","","Here, I present a plausible explanation that does pass these tests: language originally evolved to teach kin."
"366821657","laland2017origins","3858777019",">>","1323201392","none",NA,NA,"none","review","","","Trade seemingly requires some capacity to agree a rate of exchange, something that would be very difficult without at least proto-language, or through the flexible use of shared gesture. With the evolution of language, trade becomes a possibility, whilst with trade comes negotiation, and selection for still more developed communication (Pagel, 2012)."
"2998930802","laland2017origins","376579730","<=>","3858777019","none",NA,NA,"coevolution","hypothesis","","","I agree with Pagel (2012) that “language evolved as a trait for promoting cooperation”, but differ in suggesting that the origins of language begin with a highly specific form of cooperation, namely teaching. Other cooperative contexts, for instance, reliant on reciprocity, trade and group selection, could certainly have exploited a pre-existing linguistic capability, generating selection for enhanced linguistic skills. Such selective feedback would likely have made a big difference both to the scale of human cooperation that ensued, and to the potency of human language (Pagel, 2012), plausibly helping to explain how early language extended into domains in which honesty could not be assumed, and vigilance against malevolence or incompetence was required."
"374185503","little2017conventionalisation","2367146783",">","2664839125","pos",NA,NA,"coevolution","experiment","","yes",NA
"2510820715","little2017conventionalisation","790090870",">","2664839125","none",NA,NA,"coevolution","experiment","","no",NA
"623507289","little2017signal","2259512269",">","2664839125","pos",NA,NA,"preadaptation","hypothesis","","no",NA
"3402917027","little2017signal","2259512269",">","31407103","pos",NA,NA,"preadaptation","experiment","","no",NA
"650103723","mustajoki_2017","3846259402",">","3364844413",NA,NA,NA,NA,"hypothesis","",NA,"The starting point of this study is the observation that quite unexpectedly there are more miscommunications in everyday conversation compared to communication in intercultural contexts (that is, between strangers). The author argues that this results from intimates “underestimating differences in mental worlds, especially those in recent experience”, while strangers tend to spend much cognitive effort when communicating in intercultural contexts."
"1578649926","mustajoki_2017","3846259402",">","1995740078",NA,NA,NA,NA,"hypothesis","",NA,""
"3825934837","mustajoki_2017","3846259402",">","26273099",NA,NA,NA,NA,"hypothesis","",NA,""
"3343201818","mustajoki_2017","26273099",">","1464759510",NA,NA,NA,NA,"hypothesis","",NA,""
"4595996","mustajoki_2017","1342358111",">","1464759510",NA,NA,NA,NA,"hypothesis","",NA,""
"2715707568","mustajoki_2017","3364844413",">","2100327343",NA,NA,NA,NA,"hypothesis","",NA,""
"923909824","mustajoki_2017","1995740078",">","2100327343",NA,NA,NA,NA,"hypothesis","",NA,""
"2946432119","mustajoki_2017","2142170935",">","1342358111",NA,NA,NA,NA,"hypothesis","",NA,""
"242805394","mustajoki_2017","2142170935",">","26273099",NA,NA,NA,NA,"hypothesis","",NA,""
"144319493","mustajoki_2017","2142170935",">","688041896",NA,NA,NA,NA,"hypothesis","",NA,""
"2471282279","mustajoki_2017","688041896",">","2100327343",NA,NA,NA,NA,"hypothesis","",NA,""
"1841978495","olthof2017transparency","1188703056",">","1135729248",NA,NA,NA,"language change","qualitative","",NA,"Language structures (at several level) are more transparent in Norwegian than in Icelandic. In this regard Icelandic is much closer to Old Norse. The author suggests a socio-historical explanation: Norwegian has been influenced much more by language contact whereas Icelandic has been relatively isolated."
"3458856945","simonenko2017taraldsen","1290906556","~","1200066372","pos",NA,NA,"language change","statistical","",NA," We show that agreement syncretisation and the emergence of overt pronominal subjects proceeded at the same rate."
"3261259346","simonenko2017taraldsen","1200066372",">","1290906556","pos",NA,NA,"language change","hypothesis","",NA,"One of the major factors evoked in relation to the disappearance of null subjects in the history of French is syncretisation of subject agreement inflection on the verb. "
"3722823663","skelton_2017","3837172764",">","3252179577",NA,NA,NA,"language change","qualitative","",NA,"The author argues that language contact led to simplification of phonological contrasts, but not of the inflectional system of the Greek variety spoken in the ancient Pamphylia."
"1185750865","tinits2017usage","2656510549","~","3024043961","",NA,"perception; cognition; psychology; categorization","preadaptation","experiment","","yes",""
"3247784915","tinits2017usage","2313336171",">","2203045387","pos",NA,"morphology; regularisation; conventionalisation","language change","experiment","","yes","not confirmed for natural language!"
"166485628","tinits2017usage","2656510549",">","2894100489","n-m",NA,"perception; cognition","preadaptation","review","","yes",""
"1928423785","tinits2017usage","2894100489",">","2015726635","pos",NA,"pragmatics; psycholinguistics","preadaptation","review","","yes",""
"1210715216","tinits2017usage","360233333",">","1059384516","",NA,"cultural evolution","cultural evolution","experiment","","yes",""
"2171479975","tinits2017usage","1059384516",">","2313336171","",NA,"cultural evolution","cultural evolution","experiment","","yes",""
"2440654590","tinits2017usage","3024043961",">","2015726635","pos",NA,"pragmatics; psycholinguistics","preadaptation","experiment","","yes",""
"3939373490","tinits2017usage","2313336171",">","634707713","pos",NA,"morphology; language change; complexity","language change","experiment","","yes","both directions possible depending on pressure (many studies find reduction of complexity over transmission)"
"3713532827","tinits2017usage","634707713","~","2203045387","",NA,"conventionalization; regularization; language change","language change","experiment","","yes",""
"1129542352","tinits2017usage","360233333","^","2015726635","pos",NA,"cultural transmission","cultural evolution","experiment","","yes",""
"1159153504","tinits2017usage","2203045387","~","2015726635","",NA,"morphology; language change","language change","experiment","","yes","for natural language, again, still unconfirmed hypothesis"
"3397420507","tinits2017usage","634707713","~","2015726635","",NA,"morphology; complexity","language change","experiment","","yes",""
"1694754447","trudgill_2017","2173973138",">","2077948442",NA,NA,NA,"language change","qualitative","",NA,"Trudgill argues that polysynthetic communities are spoken by small, traditional, non-industrialised rural communities. Unlike in his other writings about sociolinguistic typology, he brings in more clearly anthropological features here, but not in the sense of Perkins’ cultural complexity."
"230454908","abels2018speech","3017727441",">","1092082758","none",NA,NA,"none","review","","","Different parental beliefs appear related to the speech acts addressed to children: Western, middle class caregivers tend to use more declaratives and questions when addressing their infants, whereas in many non-Western, rural communities caregivers tend to use relatively more imperatives (Rabain Jamin & Sabeau-Jouannet, 1997; Vogt, Mastin, & Schots, 2015)."
"3088616090","abels2018speech","4202478006",">","1092082758","none",NA,NA,"none","review","","","hunter-gatherer infants receive few direct instructions, which could affect the amount of imperatives addressed to infants (Hewlett & Roulette, 2016)."
"1183691410","abels2018speech","4202478006",">","765601210","none",NA,NA,"none","statistical","","","Hadza infants experience speech acts similar to those of other infants in sub-Saharan Africa (Rabain-Jamin, 2001; Vogt et al., 2015), with very few assertives and requests for information"
"2253979869","abels2018speech","4202478006",">","260204596","none",NA,NA,"none","statistical","","","Hadza infants experience speech acts similar to those of other infants in sub-Saharan Africa (Rabain-Jamin, 2001; Vogt et al., 2015), with very few assertives and requests for information"
"3300975184","abels2018speech","4202478006",">","608609148","none",NA,NA,"none","statistical","","","Hadza infants experience frequent requests for actions."
"3692605864","abels2018speech","4202478006",">","3503820829","none",NA,NA,"none","statistical","","","in isolated camps caregivers use significantly fewer requests for actions and relatively more vocatives than the less traditional camps"
